,0
655,-119.3218987207917
656,-109.68799036690308
657,-77.08991526290268
658,-105.88372099877937
659,-136.43104271178865
660,-111.65224782268564
661,-106.98412390341278
662,-120.47697353036203
663,-88.26636012462792
664,-95.34679721451526
665,-129.8328006499783
666,-135.20758956190744
667,-143.90126415212848
668,-263.32280215676315
669,-99.77458016206573
670,-65.90805653401496
671,-144.66285227225342
672,-84.94956867899106
673,-71.60518014724151
674,-91.97755005855007
675,-89.58780942144828
676,-83.85715080684227
677,-131.33902994937938
678,-135.09271919623203
679,-64.40820758695415
680,-140.78077511915006
681,-134.96829016540275
682,-81.20649412687735
683,-99.32441386171242
684,-65.18361254375606
685,-115.13616395853435
686,-44.46763701893439
687,-93.40255510201142
688,-53.50210949665124
689,-62.1299417333968
690,-73.85216795949752
691,-84.26752769187158
692,-65.99294411895053
693,-108.25915433398548
694,-87.61587210658504
695,-76.5304131725204
696,-104.70216806345316
697,-56.233057102998636
698,-85.59897676529575
699,-115.60587983565621
700,-47.532698859252534
701,-123.04970977160342
702,-137.70900795829658
703,-94.26405653356953
704,-138.00012420616272
705,-116.05151150040889
706,-113.7923499738136
707,-79.48398244943021
708,-52.6866333311644
709,-102.06326631714754
710,-113.62079676786215
711,-132.99591262305816
712,-66.27932420450692
713,-102.37090241850474
714,-102.78246622020677
715,-118.583953303251
716,-95.71089968430603
717,-62.253099202775125
718,-81.30992437245887
719,-134.43873405164803
720,-212.25729828257994
721,-113.97955660239982
722,-120.51115536266916
723,-94.1203042955749
724,-103.30554438933379
725,-91.53051354175128
726,-60.078007351871605
727,-83.57315533790774
728,-94.27944060963054
729,-105.38620825944317
730,-123.36532933449156
731,-99.6875235182352
732,-71.04252120381805
733,-109.87546672127847
734,-50.998271605154756
735,-114.99888487327215
736,-114.16818247364697
737,-88.91610843638063
738,-92.31101148427979
739,-90.27469967747982
740,-99.11311554805847
741,-61.52748378512143
742,-74.7709700362036
743,-89.75719281192399
744,-35.6436934818143
745,-139.87192193133626
746,-89.19504721161472
747,-529.9847632217181
748,-131.35838643718105
749,-62.88523072068436
750,-136.7525462131747
751,-77.31935017753241
752,-130.68431296639028
753,-514.995448594006
754,-98.92373337866547
755,-657.7548812751354
756,-91.28384735669576
757,-83.01462186676953
758,-46.07029194163006
759,-125.83105175547719
760,-288.70297904184156
761,-187.0859758382946
762,-74.59349487632882
763,-90.64216577083698
764,-183.13753542900596
765,-61.336906858759285
766,-73.7885404823712
767,-96.62039719821516
768,-57.38248984928432
769,-95.83682786149448
770,-104.39697421921599
771,-29.34266988266508
772,-172.1449240861197
773,-53.90448251333592
774,-19.526712009868852
775,-74.79274967445096
776,-41.73691743611804
777,-48.58183069288781
778,-60.19365580662394
779,-81.28311769952799
780,-28.786339226787568
781,-14.918410738284296
782,-13.239947257049558
783,-45.56107482005349
784,-38.12883156565793
785,-38.4256371060582
786,-33.669728203488134
787,-40.67514361752052
788,-57.50170288992211
789,-45.157699463845276
790,-52.79271854428944
791,-51.12595466130824
792,-64.44918803934527
793,-26.60491862800778
794,-77.39616741374576
795,-53.10298198299218
796,-47.03034522155952
797,-20.624462237079957
798,-65.97672594753897
799,-46.02328112437258
800,3.2040531350652848
801,-18.624428300274463
802,11.729000890143727
803,-43.08655821721437
804,-42.997023873212314
805,-24.920652166055866
806,-43.179401845137065
807,-1.3577896526769768
808,20.569417029901057
809,-44.26491315596259
810,0.8097688851673299
811,-12.814098332269898
812,6.644565263680208
813,-40.23763253203374
814,5.719631883864217
815,-32.54333785427805
816,-23.96325219590777
817,-40.928865459700134
818,-45.964916435011716
819,-71.20267010814216
820,-39.60325966454515
821,-58.81808727466388
822,-44.44830641137428
823,-185.14316650163352
824,-187.33067642474506
825,-226.35095244799948
826,-173.40969564675157
827,-195.99625824837437
828,-198.3587879342565
829,-216.22167425343832
830,-167.21186113880884
831,-170.22716607985166
832,-218.65780301436155
833,-184.43164594092931
834,-211.1418199685844
835,-152.16804737764429
836,-176.81335203244254
837,-164.29995985719808
838,-177.93323268269182
839,-184.96605132050206
840,-175.1920164597857
841,-190.2562012906239
842,-179.3236657721166
843,-161.44000236080768
844,-169.69816539838433
845,-69.74219429461166
846,-88.15659270922804
847,-51.304069735819894
848,-44.2215837354889
849,-191.3337428863752
850,-140.65222891231429
851,-38.57423043795057
852,-74.59550842565922
853,-92.63234829590452
854,-33.40754483249989
855,-77.48886230360482
856,-85.2861950761873
857,-26.50096726076573
858,-16.978870152411876
859,-71.01595727278058
860,-94.59507268250313
861,-66.65177127707463
862,-96.83234959604349
863,-65.88793086980243
864,-156.17253485020396
865,-114.72429849543677
866,-223.90740705592145
867,-162.90013195398674
868,-77.51602826283245
869,-244.29662354864138
870,-43.62076327639528
871,13.060817038973736
872,-7.736872129792958
873,-43.83308866721966
874,7.08652541614463
875,-43.74556409202286
876,-28.34545257681781
877,-90.67520679464049
878,-71.66286289790337
879,-120.72509137991362
880,-49.76912944236713
881,-46.205995662771
882,-17.106948880303765
883,-19.56592036506814
884,-43.73617605640516
885,36.31024657488069
886,-102.71387351086939
887,-51.459281663426374
888,-32.68226974916342
889,-6.753124586330198
890,-40.87202336798521
891,-38.03690529608643
892,-41.025732766342884
893,16.898513314263386
894,12.574661825955193
895,-72.43164100217437
896,10.63325706504819
897,-66.46199604882744
898,-46.71229886976938
899,-10.23001489106503
900,-40.84887452314401
901,-70.94005101673827
902,-42.52617556702699
903,-71.15054673814352
904,-36.13085648326495
905,-68.86524818991992
906,-87.76396512509628
907,-85.99769917341071
908,-62.922430305615904
909,-62.619138475253166
910,-80.63766342909527
911,-74.70190079200066
912,-98.32869850448226
913,-11.085517979983383
914,-74.06150612553567
915,-22.23827803535246
916,-87.71287934653141
917,-38.6691377025616
918,-21.619121007126804
919,-51.59696771755481
920,-33.27018589771864
921,-24.221060940095903
922,-66.44406445830573
923,-46.555069322227
924,-40.05436968949647
925,-35.244774502501485
926,-54.08180994776428
927,-38.09484904305616
928,-53.55567464082429
929,-34.027217581959945
930,-18.984130190117252
931,-15.552649247792072
932,-71.07297527727594
933,-17.365960327125798
934,21.03881644076854
935,1.3905187286383922
936,-17.88682770037523
937,6.20702849693617
938,3.8095240683372262
939,-33.28589581914472
940,-10.476963968714262
941,-14.588707483950328
942,-19.772498484996653
943,-27.23373213216689
944,24.12549955267234
945,-16.92231758221496
946,-27.39676931762545
947,12.36420593624065
948,-26.02156217673312
949,-99.8896253065976
950,-102.86820219245581
951,-28.2757586846507
952,-18.742194580134527
953,-89.46445913667011
954,-40.266759742788366
955,-43.612490007969846
956,-18.789603932049616
957,-37.49575805329583
958,-64.89204145635878
959,-34.18489519707797
960,-63.95477309807373
961,-52.49902029896978
962,-78.5426288287354
963,-61.58244202326414
964,-69.66942590893125
965,-65.85123651760158
966,-36.65906231278046
967,-85.27781210324869
968,-44.91833962759493
969,-54.53035161732049
970,-42.02028484638178
971,-44.13770643272017
972,-44.436733392583385
973,-43.661207298485934
974,-53.41932264952789
975,-93.07115504370628
976,-75.25637620462918
977,-46.86191016054792
978,-55.47038604819772
979,-58.244789680035346
980,-34.505358451729684
981,-27.104126690198616
982,-69.33435527417262
983,-87.92797486404727
984,-23.50664437117985
985,-79.37261685946613
986,-9.032905216664009
987,-50.88146667435608
988,-19.25757894398621
989,-0.8992017763376324
990,13.020092926401677
991,-36.637457263178796
992,-62.47010663844967
993,-72.95818596748313
994,-49.69021498968189
995,-3.309950642061642
996,-0.2533048084126488
997,-8.336587599920803
998,-65.66854150542184
999,-58.17150823382155
